playlistnumber,songname,id,artistname,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
17,Hawayein,0l6g8Z8mqGbGXFOjigYetD,Arijit Singh,0.795,0.606,289999,0.601,0.000522,2,0.127,-5.576,1,0.0283,125.964,0.453
17,Bezubaan,2ota18jyZVMGvwQ0IV8qz7,Sachin-Jigar,0.0286,0.416,282840,0.573,2.06E-06,1,0.11,-8.264,1,0.066,102.041,0.163
17,"Raabta (From ""Agent Vinod"")",6tzckBcK66LzeSA1Opnv35,Arijit Singh,0.7,0.657,243578,0.581,1.75E-05,0,0.116,-8.108,1,0.0298,118.038,0.32
17,Naina,3SHopOL3KEJ8PFl3vJdfmF,Sona Mohapatra,0.636,0.505,225569,0.556,0,3,0.123,-7.49,1,0.0389,160.068,0.367
17,Sauda Khara Khara,4LLvxxkWtt818FNO3cbsdo,Sukhbir,0.0939,0.687,211034,0.919,4.38E-06,10,0.105,-3.28,1,0.0635,145.037,0.877
17,Paagal,4gyPGtExOjj1rsByKW33LR,Badshah,0.0619,0.687,169907,0.854,0.000645,11,0.147,-5.368,0,0.308,214.016,0.721
17,Mere Rashke Qamar,4sNiMTu47WkUgW87qeUlWF,Rahat Fateh Ali Khan,0.404,0.718,220382,0.83,2.50E-05,4,0.124,-5.488,0,0.0505,105.012,0.771
17,"Jeena Jeena (From ""Badlapur"")",6h09y5UH6sDRERJALlaJPi,Atif Aslam,0.783,0.676,228969,0.319,0,5,0.117,-9.201,1,0.0279,105.002,0.565
17,Tujhe Kitna Chahne Lage,5QtEFRYavs5S3GHtFEq7A4,Arijit Singh,0.736,0.427,284780,0.396,0,11,0.11,-7.556,1,0.0366,70.368,0.306
18,Pani Da Rang (Male),44gvSP8Kpx6P7VSRHL9dN8,Ayushmann Khurrana,0.172,0.672,239333,0.67,0.000198,4,0.197,-7.257,0,0.0315,98.032,0.533
18,Samjhawan,0rk2X5TAhraBC5aCIXK2Rq,Arijit Singh,0.293,0.65,269185,0.482,0,4,0.0811,-8.667,1,0.0281,106.994,0.517
18,Kabira,4bD9z9qa4qg9BhryvYWB7c,Rekha Bhardwaj,0.481,0.59,223460,0.555,0,2,0.192,-6.852,1,0.0271,84.032,0.191
18,Kal Ho Naa Ho,251PNRmJU9KcUnFQAB5t6I,Sonu Nigam,0.334,0.532,321240,0.529,0.000144,0,0.078,-8.402,1,0.0352,81.989,0.295
18,Tere Bina,4FeczSomVWVyU4FW7xDeAI,A.R. Rahman,0.278,0.744,309640,0.7,0.000155,2,0.068,-7.663,1,0.0376,144.043,0.866
18,"Dooriyan (From ""Love Aaj Kal"")",4peiaLdhDgUgQ646Gpbvh3,Mohit Chauhan,0.611,0.517,337360,0.716,0,7,0.11,-6.582,0,0.0509,122.952,0.594
18,"Bolna (From ""Kapoor & Sons (Since 1921)"")",3GrCQPpKqKzOcKfMAoqn82,Tanishk Bagchi,0.598,0.488,212832,0.403,4.26E-06,5,0.434,-7.004,1,0.0272,131.496,0.495
18,Saibo,6udC4b4jOSnHb9ItnXgKLR,Shreya Ghoshal,0.736,0.619,195253,0.428,1.27E-05,2,0.136,-7.867,1,0.0281,90.056,0.542
18,Sajdaa,5upmbnXemLfPvs3d2eyHml,Shankar-Ehsaan-Loy,0.726,0.468,365707,0.737,0.00272,8,0.0655,-7.274,1,0.0765,79.448,0.572
18,Tum Se Hi,7eQl3Yqv35ioqUfveKHitE,Mohit Chauhan,0.328,0.609,321225,0.538,0,6,0.125,-7.842,1,0.0273,130.007,0.608
18,Mitwa,4BTPzhEsyW3blWcxcuhLM0,Shankar Mahadevan,0.295,0.63,382973,0.63,1.26E-05,4,0.0934,-7.525,1,0.0364,107.103,0.517
18,Shukran Allah,3nKEiJUeaWn8q2O9I1xwlB,Sonu Nigam,0.732,0.432,290053,0.695,0.0014,1,0.274,-8.022,1,0.111,116.153,0.513
18,Kabhi Kabhi Aditi,3APdIdF8H0jsxSuGOqXedS,Rashid Ali,0.276,0.791,218836,0.558,0,7,0.0859,-7.155,0,0.0661,95.077,0.872
18,Udd Gaye - Bacardi House Party Sessions,6wZJsut8fjiWiMPaccRAOX,Ritviz,0.000712,0.595,180414,0.818,0.0386,11,0.142,-6.189,0,0.0479,144.956,0.48
18,Pareshaan,5XXJqs7f42R8PAY4Xcr0ax,Shalmali Kholgade,0.421,0.446,292075,0.398,5.48E-05,2,0.112,-11.353,0,0.0358,149.839,0.259
18,Zehnaseeb,3xF15SqY32Mno3UUMBirhU,Vishal-Shekhar,0.363,0.623,217440,0.595,0.000131,7,0.353,-6.342,1,0.0331,78.029,0.418
18,In Dino,6YycppSAeGtSvwmu8qCcr2,Pritam,0.513,0.406,397027,0.633,0,0,0.116,-6.989,1,0.0379,101.436,0.344
18,"Suraj Hua Maddham (From ""Kabhi Khushi Kabhie Gham"")",2bTOQ3zfHVDEBX9ffy3JzR,Sonu Nigam,0.329,0.626,427547,0.69,0.000209,5,0.134,-5.851,1,0.0595,79.995,0.566
18,Subhanallah,0GQngE2rOYvlKwEQjTAsP8,Sreeram,0.452,0.302,249707,0.494,0,9,0.134,-5.041,1,0.0451,88.586,0.454
18,Kahin To,3E424W0IJS3ypZ4YOxE0Jn,Rashid Ali,0.334,0.61,303206,0.492,6.30E-06,10,0.0979,-7.55,1,0.0261,90.984,0.165
18,Khuda Jaane,0gPgdRfB4jdGrlyXS0Vx78,KK,0.391,0.382,333584,0.632,0.000486,8,0.0922,-6.393,1,0.0411,78.936,0.716
18,"Humsafar (From ""Badrinath Ki Dulhania"")",7aE1lfskJLMHQnzCCP1zsV,Akhil Sachdeva,0.719,0.319,268463,0.552,0,7,0.144,-6.401,1,0.0307,93.991,0.221
18,Sooraj Ki Baahon Mein,723xQva0yBF7M6K3nDAG8R,Dominique Cerejo,0.19,0.855,202919,0.553,5.19E-06,11,0.0942,-6.52,1,0.0331,124.922,0.874
18,Uff Teri Adaa,0og9wKFGgFFNQnrBe7eisG,Shankar Mahadevan,0.00536,0.647,304089,0.792,5.82E-05,2,0.054,-9.815,1,0.0373,132.032,0.306
18,"Kaise Hua (From ""Kabir Singh"")",1y1rQTkWmrZdJmjwuK07GC,Vishal Mishra,0.452,0.385,234722,0.464,0,2,0.109,-6.975,1,0.0404,137.839,0.15
18,Woh Ladki Hai Kahan,2tO0QPdCA0jgDBshTuYYkc,Shaan,0.172,0.786,306133,0.677,0.000104,8,0.0446,-8.624,1,0.183,94.985,0.858
18,Daryaa,3ExeNEpJJQXfmq1cwj0LVo,Shahid Mallya,0.148,0.565,261918,0.527,2.30E-06,8,0.103,-5.035,1,0.0252,91.989,0.231
18,Jeet,4ye8U0982eHtlhlvePpxtP,Ritviz,0.357,0.787,184848,0.734,0.00101,0,0.0625,-6.464,1,0.0701,98.989,0.634
18,"Chor Bazari (From ""Love Aaj Kal "")",6XE0MxTJdLWEePTCqAw5xr,Neeraj Shridhar,0.368,0.824,257440,0.757,0.000111,11,0.146,-5.047,1,0.0743,100.027,0.97
18,Lamberghini,7cFuzwgbtHXmSKuCzo0qCW,The Doorbeen,0.5,0.957,216905,0.579,0,11,0.0737,-7.257,1,0.0512,103.981,0.856
18,Badtameez Dil,4eu27jAU2bbnyHUC3G75U8,Benny Dayal,0.24,0.805,252760,0.932,0,2,0.216,-2.228,0,0.0684,106.019,0.792
18,"London Thumakda (From ""Queen"")",1VY2incfH4TLT9PCbot6lj,Neha Kakkar,0.363,0.835,230468,0.718,0.000919,0,0.0625,-6.614,1,0.0818,139.964,0.64
18,Dard - E - Disco,2GTasAZimpxzNgE7aXFifI,Sukhwinder Singh,0.0381,0.837,268713,0.839,0.000193,11,0.301,-5.548,1,0.0468,107.025,0.679
18,Soni De Nakhre,4tBMbRwLJa5BjwJ6FrBlks,Wajid,0.00698,0.829,261013,0.852,0.000278,6,0.055,-5.4,1,0.0477,131.989,0.912
18,Salaam Namaste,7fuze7SkVTRISfwqErqJCn,Kunal Ganjawala,0.217,0.69,276167,0.868,0,5,0.325,-6.472,1,0.0889,96.99,0.69
18,Tareefan - Original,6fTEiqvwttauVDmDmDwD2T,Chdry Saqib,0.0899,0.829,186201,0.63,3.19E-06,5,0.167,-7.094,0,0.0778,98.043,0.345
18,Hawa Hawai,6B0RSaHnLZidlE2w3AjQfO,Suman Sridhar,0.0594,0.695,292307,0.774,0.0179,9,0.0165,-5.754,1,0.232,175.933,0.889
18,Saturday Saturday,7MvQQGqYE4r0ucTarmI2Gr,Badshah,0.149,0.847,210799,0.938,0,8,0.107,-4.615,1,0.0974,130.02,0.786
18,Baby Doll,0QjiywAse0jM8QgPvtJrpC,Kanika Kapoor,0.275,0.836,213887,0.839,7.25E-06,4,0.181,-2.974,0,0.106,103.992,0.507
18,Dhoom Machale Dhoom,1OBOW5jFnqpieVQFsxu2P9,Aditi Singh Sharma,0.096,0.7,235625,0.899,1.38E-05,1,0.327,-8.262,1,0.117,109.994,0.674
18,High Heels,7q7eYVerltlW2sYBuga6Mj,Yo Yo Honey Singh,0.394,0.891,297771,0.913,0.000173,1,0.373,-4.453,1,0.149,130.045,0.772
18,It's Rocking,2wlqkMm5bMFvhcAorKS3pK,Alisha Chinai,0.145,0.759,297253,0.698,0,2,0.0357,-7.79,1,0.194,100.059,0.765
18,Daru Badnaam,2TzyJEUfWHGRsk3r6Emvbk,Kamal Kahlon,0.442,0.541,185333,0.676,0,8,0.159,-3.893,0,0.153,90.037,0.845
18,Illegal Weapon,3Oe3VdPn6rAueriQvFhCBA,Jasmine Sandlas,0.488,0.814,230000,0.666,4.23E-05,6,0.108,-6.555,1,0.0635,94.02,0.714
18,Tennu Le,0dQiyqHUpnMPmHtk535VAY,omer inayat,0.287,0.768,308361,0.873,1.76E-05,9,0.114,-3.213,0,0.103,102.001,0.845
18,"Desi Girl (From ""Dostana"")",5yDtBUvjNse5mr5887lj59,Sunidhi Chauhan,0.0169,0.746,306987,0.924,0.00279,8,0.097,-6.057,1,0.0442,136.051,0.807
18,Dus Bahane,1vBmaijoCBoqmwc3zs5n3s,KK,0.175,0.833,206947,0.917,1.92E-06,7,0.109,-5.498,1,0.0597,110.001,0.874
18,Where's the Party Tonight,6ECucSdJeJmSm3k1k3Vumv,Shaan,0.00269,0.764,378160,0.863,0,2,0.27,-5.414,0,0.0416,132.021,0.92
18,It's the Time to Disco,3hCUkos0NxuSFl73oOHJzb,Shankar-Ehsaan-Loy,0.0452,0.902,333093,0.772,0.000129,6,0.12,-8.29,0,0.0383,131.992,0.808
18,"Tumse Milke Dil Ka (From ""Main Hoon Na"")",0QejcQ3N4V7c5kpQnHpVyA,Sonu Nigam,0.0642,0.853,359253,0.745,1.87E-06,9,0.0274,-8.636,0,0.109,107.985,0.882
18,Dilliwaali Girlfriend,6p56DuuwZQYSNgeB7fgRkZ,Arijit Singh,0.0811,0.688,260552,0.941,2.89E-06,6,0.0697,-5.23,0,0.0583,138.047,0.909
18,Bole Chudiyan,1uzkWkIaWaxzHJgJ4Fy5rO,Alka Yagnik,0.45,0.59,408133,0.875,1.18E-05,5,0.164,-5.294,1,0.171,96.915,0.736
18,Crazy Kiya Re,0se928CIhZPlfVGi3A6zrx,Sunidhi Chauhan,0.143,0.759,294505,0.938,3.97E-06,11,0.402,-5.387,1,0.123,92.017,0.81
18,Nachde Ne Saare,4c8erEn1DjLoDp0CRLkNnq,Jasleen Royal,0.655,0.82,194762,0.907,4.85E-05,7,0.0816,-4.517,1,0.0607,126.062,0.834
18,Dildaara (Stand By Me),6ZoCBDOB308GqUdt2AJrV2,Shafqat Amanat Ali,0.102,0.622,249661,0.779,0.000934,9,0.145,-5.799,1,0.037,100.013,0.761
18,Abhi Kuch Dino Se,1QufGJee7k9v4Cfp2NxXbv,Mohit Chauhan,0.654,0.704,285687,0.695,0,4,0.103,-5.518,1,0.119,92.02,0.683
18,Na Ja,32LKwbmh6yVsWoRRF8DIvf,Pav Dharia,0.0724,0.772,208000,0.649,0,2,0.0761,-6.411,1,0.143,90.072,0.824
18,Jigar Da Tukda,73s6UhNKUFlAxB0Rd0J66W,Salim Merchant,0.31,0.742,254511,0.943,0.000374,4,0.0188,-3.726,0,0.0421,130.02,0.881
18,Offo,3f26GAn3yOXfoclLyN8AdD,Aditi Singh Sharma,0.0158,0.799,213942,0.609,0,3,0.0642,-6.729,1,0.0448,130.031,0.758
18,Bheegi Si Bhaagi Si,665b3Nss3OQmhTUdB5hBXw,Mohit Chauhan,0.361,0.564,278093,0.867,0,8,0.262,-6.21,1,0.121,88.919,0.815
18,Amplifier,0l1i3nJ4aDMk0inxnvzYTz,Imran Khan,0.0209,0.727,232907,0.714,0,2,0.153,-4.494,1,0.0872,164.003,0.618
18,Ainvayi Ainvayi,74AqVxZ3oXwJ8olHssBUG3,Sunidhi Chauhan,0.0339,0.689,267624,0.742,0.0046,3,0.0928,-7.571,0,0.0413,155.986,0.876
18,Pretty Woman,3rsx3pDYM3a08O0Yu3Tq6V,Shankar-Ehsaan-Loy,0.124,0.677,353880,0.942,0.0132,11,0.0819,-6.105,0,0.16,173.991,0.598
18,Aadat Se Majboor,7CDP4uXu6mkBDzaTOx9yTS,Ranveer Singh,0.359,0.836,277760,0.629,3.01E-05,9,0.101,-7.812,0,0.0788,115.048,0.801
18,"Say ""Shava Shava""",7CdABTaND3EW5cETakiBD3,Aadesh Shrivastava,0.0503,0.665,408920,0.908,0,2,0.0798,-4.804,1,0.188,98.811,0.694
18,Mere Bina,4rSmmC6OYmjVOYxr8ruVWN,Pritam,0.653,0.495,289560,0.768,0,2,0.152,-5.7,1,0.0545,79.909,0.489
18,Tum Ho Toh,2uy15favOgEOtS8wjAD9B1,Farhan Akhtar,0.785,0.469,251277,0.361,0.00154,0,0.104,-8.275,1,0.0293,111.972,0.0775
18,"Khabar Nahi (From ""Dostana"")",0PkPrsnbiM1MQhp91IWaMb,Vishal-Shekhar,0.153,0.623,259120,0.758,0,7,0.0622,-6.641,1,0.109,90.948,0.436
18,"Mast Magan (From ""2 States"")",4wIWWEhbdgKAxhR68eE0Ye,Arijit Singh,0.606,0.659,280161,0.774,0.000333,7,0.185,-7.014,1,0.0372,82.995,0.883
18,Luka Chuppi,500H9ENeR5AYbKU1ScK6ME,Lata Mangeshkar,0.645,0.601,396507,0.441,1.08E-06,4,0.0986,-8.946,1,0.0285,103.862,0.202
18,Kya Mujhe Pyaar Hai,3HFjh7QljnUCBLsoTwMuTj,KK,0.425,0.643,266653,0.759,1.84E-05,6,0.0814,-7.96,0,0.0499,118.481,0.795
18,Mera Mann Kehne Laga,1niVgR76UPobOED5cXfADq,Falak Shabbir,0.714,0.46,227335,0.444,2.65E-05,7,0.0881,-6.217,1,0.123,74.977,0.7
18,"Raabta (From ""Agent Vinod"")",6tzckBcK66LzeSA1Opnv35,Arijit Singh,0.7,0.657,243578,0.581,1.75E-05,0,0.116,-8.108,1,0.0298,118.038,0.32
18,Kho Gaye Hum Kahan,6nZiYSBwPQ7fYnVWkkkj4g,Prateek Kuhad,0.983,0.778,213056,0.227,0.14,1,0.113,-16.191,1,0.0379,116.033,0.38
18,"Tera Ban Jaunga (From ""Kabir Singh"")",4OcvkkpF3xmyCGGY5IBlgi,Akhil Sachdeva,0.822,0.605,236437,0.53,0,11,0.131,-6.346,1,0.0246,93.951,0.399
18,Dil Mere,6ZmtxXUXRVjxOhugKkmerC,The Local Train,0.842,0.655,211290,0.473,0.0323,8,0.167,-9.806,1,0.0267,92.962,0.572
18,Naagin,7gAyu0od48mkaCw1laPKVC,Vayu,0.0335,0.807,157000,0.5,8.73E-06,9,0.0967,-10.361,1,0.0581,97.09,0.243
18,Paagal,4gyPGtExOjj1rsByKW33LR,Badshah,0.0619,0.687,169907,0.854,0.000645,11,0.147,-5.368,0,0.308,214.016,0.721
18,Mercy,6CuJUdvZuGAGxCbN3dq81s,Badshah,0.0732,0.836,162405,0.767,0.00018,4,0.174,-5.179,0,0.0885,89.956,0.791
18,Mere Sohneya,7sJQv0LRPgM2xCkkdWOlyj,Sachet Tandon,0.558,0.376,193356,0.643,0,9,0.217,-5.713,1,0.0411,136.224,0.646
18,Manchala,3zAXHUL5YcYOA41rruvjy4,Shafqat Amanat Ali,0.151,0.365,227507,0.649,0,11,0.121,-5.295,0,0.0408,78.398,0.453
18,"Jeena Jeena (From ""Badlapur"")",6h09y5UH6sDRERJALlaJPi,Atif Aslam,0.783,0.676,228969,0.319,0,5,0.117,-9.201,1,0.0279,105.002,0.565
18,Tujhe Kitna Chahne Lage,5QtEFRYavs5S3GHtFEq7A4,Arijit Singh,0.736,0.427,284780,0.396,0,11,0.11,-7.556,1,0.0366,70.368,0.306
19,Kal Ho Naa Ho,251PNRmJU9KcUnFQAB5t6I,Sonu Nigam,0.334,0.532,321240,0.529,0.000144,0,0.078,-8.402,1,0.0352,81.989,0.295
19,Roobaroo,3vqJY3pVELLIxqXXyI08yr,A.R. Rahman,0.661,0.675,282973,0.582,5.56E-06,9,0.0854,-8.891,1,0.0277,120.991,0.538
19,Mitwa,4BTPzhEsyW3blWcxcuhLM0,Shankar Mahadevan,0.295,0.63,382973,0.63,1.26E-05,4,0.0934,-7.525,1,0.0364,107.103,0.517
19,Dil Se Re,30yySOIXHZYx94sLAySy2j,A.R. Rahman,0.00882,0.844,405707,0.442,0.000498,9,0.0879,-16.54,1,0.0691,105.986,0.436
19,Saiyyan,2vR23BjIzpLMtzsyKrM6Mb,Kailash Kher,0.65,0.473,343907,0.562,0.000117,0,0.12,-8.624,1,0.0451,74.653,0.316
19,In Dino,6YycppSAeGtSvwmu8qCcr2,Pritam,0.513,0.406,397027,0.633,0,0,0.116,-6.989,1,0.0379,101.436,0.344
19,Tujh Mein Rab Dikhta Hai,2LcXJP95e4HKydTZ2mYfrx,Roop Kumar Rathod,0.315,0.56,281574,0.604,1.12E-06,8,0.176,-8.732,1,0.0866,84.784,0.75
19,Woh Ladki Hai Kahan,2tO0QPdCA0jgDBshTuYYkc,Shaan,0.172,0.786,306133,0.677,0.000104,8,0.0446,-8.624,1,0.183,94.985,0.858
19,"Chaiyya Chaiyya (From ""Dil Se"")",7ltsfuHdqTZ5LwPpDy1q0v,Sukhwinder Singh,0.186,0.786,416613,0.579,0,2,0.118,-14.913,1,0.142,90.012,0.481
19,O Re Piya,7cWnks0lsRtpAi87COOiXK,Rahat Fateh Ali Khan,0.779,0.586,379768,0.532,0.000565,11,0.124,-8.837,0,0.0328,99.994,0.494
19,Tu Hi Re - Bombay / Soundtrack Version,6nwRC0UkS1MdOOMjcJsrbX,Hariharan,0.158,0.445,435493,0.188,0,3,0.0958,-13.885,1,0.0336,99.718,0.357
19,Saawariya,5T6yrJuKWnkCH2OlQsoO7z,Monty Sharma,0.45,0.407,165773,0.497,1.74E-05,9,0.129,-8.292,1,0.0398,102.649,0.764
19,Dard - E - Disco,2GTasAZimpxzNgE7aXFifI,Sukhwinder Singh,0.0381,0.837,268713,0.839,0.000193,11,0.301,-5.548,1,0.0468,107.025,0.679
19,Soni De Nakhre,4tBMbRwLJa5BjwJ6FrBlks,Wajid,0.00698,0.829,261013,0.852,0.000278,6,0.055,-5.4,1,0.0477,131.989,0.912
19,Salaam Namaste,7fuze7SkVTRISfwqErqJCn,Kunal Ganjawala,0.217,0.69,276167,0.868,0,5,0.325,-6.472,1,0.0889,96.99,0.69
19,Zor Ka Jhatka,7EIq46YALncEzg0fYvLo0L,Daler Mehndi,0.0955,0.742,248131,0.977,0.00012,1,0.101,-3.267,1,0.229,176.103,0.822
19,Dhoom Machale Dhoom,1OBOW5jFnqpieVQFsxu2P9,Aditi Singh Sharma,0.096,0.7,235625,0.899,1.38E-05,1,0.327,-8.262,1,0.117,109.994,0.674
19,Dil Laga Na,3LdZ1fFzohRUbcNI9sa8jV,Sukhbir,0.161,0.782,304771,0.953,1.97E-06,7,0.0491,-5.442,1,0.162,101.997,0.477
19,Ishq Tera Tadpave - Oh Ho Ho Ho,3NpNTYETMcXspfs8hE8T7h,Sukhbir,0.0558,0.732,367818,0.963,1.33E-05,10,0.0766,-5.06,1,0.0665,145.048,0.909
19,Laila Main Laila,6HQbaD0RomfUPO4KK866oI,Paawni Pandey,0.00764,0.623,306582,0.924,2.73E-06,4,0.557,-4.481,0,0.142,135.968,0.506
19,Jhalak Dikhla Ja,43SKg10CCeaoyr7XSKfpTR,Himesh Reshammiya,0.015,0.688,317560,0.737,0.00025,2,0.0599,-10.051,1,0.0443,110.969,0.635
19,It's Rocking,2wlqkMm5bMFvhcAorKS3pK,Alisha Chinai,0.145,0.759,297253,0.698,0,2,0.0357,-7.79,1,0.194,100.059,0.765
19,Jumme Ki Raat,1F8gX0BRQCfH34zzHkXmgY,Aman Trikha,0.121,0.703,274500,0.873,2.60E-05,1,0.0352,-6.707,0,0.111,139.984,0.844
19,Muqabala Muqabala,0iG83qZ0ftWr43VggRYkp3,Swarnalatha,0.102,0.87,328893,0.563,0.000232,0,0.0895,-11.493,1,0.124,119.782,0.537
19,O O Jaane Jaana,7fl15uWBpbKrzrmEm48ZyP,Kamaal Khan,0.122,0.781,345240,0.766,0.000104,7,0.121,-8.728,1,0.0564,106.193,0.798
19,Lift Kara De,5Yita5PCCRG42WpcBRfs83,Adnan Sami,0.174,0.806,253067,0.645,0,5,0.0585,-11.422,1,0.153,92.085,0.921
19,Rafta Rafta,6y5hV4UIPFavg6ojxwIzoU,RDB,0.0192,0.509,282773,0.875,0.000119,6,0.0836,-5.085,0,0.0491,94.871,0.587
19,Dil Na Diya,2PaAG9RNH3HKL57LKc3GJI,Kunal Ganjawala,0.0576,0.733,354253,0.933,0.0691,7,0.0615,-4.583,1,0.105,132.992,0.696
19,Dus Bahane,1vBmaijoCBoqmwc3zs5n3s,KK,0.175,0.833,206947,0.917,1.92E-06,7,0.109,-5.498,1,0.0597,110.001,0.874
19,Rang De Basanti,1SdFBc40uBU5Pqylo05VIC,A.R. Rahman,0.054,0.848,363800,0.925,0.104,7,0.209,-6.161,1,0.0767,105.006,0.69
19,"You Are My Soniya (From ""Kabhi Khushi Kabhie Gham"")",0vt3DlLY9G276aK4p29yRT,Sonu Nigam,0.29,0.853,343613,0.785,0,8,0.0589,-6.08,1,0.0619,106.046,0.786
19,It's the Time to Disco,3hCUkos0NxuSFl73oOHJzb,Shankar-Ehsaan-Loy,0.0452,0.902,333093,0.772,0.000129,6,0.12,-8.29,0,0.0383,131.992,0.808
19,Kajra Re,72HdutlIHBZJ7WT1xVAAZT,Alisha Chinai,0.365,0.484,482586,0.898,0,0,0.091,-4.132,1,0.164,91.975,0.68
19,"Tumse Milke Dil Ka (From ""Main Hoon Na"")",0QejcQ3N4V7c5kpQnHpVyA,Sonu Nigam,0.0642,0.853,359253,0.745,1.87E-06,9,0.0274,-8.636,0,0.109,107.985,0.882
19,Chand Sifarish,5EYZZvmNAH5VZCwuzYJqoA,Shaan,0.242,0.829,275931,0.665,1.75E-05,2,0.123,-8.128,1,0.0868,122.043,0.861
19,Bole Chudiyan,1uzkWkIaWaxzHJgJ4Fy5rO,Alka Yagnik,0.45,0.59,408133,0.875,1.18E-05,5,0.164,-5.294,1,0.171,96.915,0.736
19,Crazy Kiya Re,0se928CIhZPlfVGi3A6zrx,Sunidhi Chauhan,0.143,0.759,294505,0.938,3.97E-06,11,0.402,-5.387,1,0.123,92.017,0.81
19,"Nagada Nagada (From ""Jab We Met"")",2zUBKkcSC6XsE2YVUYdZK5,Sonu Nigam,0.157,0.757,228469,0.942,0.0079,9,0.507,-4.13,0,0.0461,120.006,0.727
19,Chak De India,6D3vmtskO4RbZP3bBIDY3X,Sukhwinder Singh,0.54,0.755,283951,0.894,1.55E-05,4,0.141,-8.544,0,0.0993,104.985,0.799
19,Koi Mil Gaya,5L9fLNHSj5SuGvJRljdWJb,Kavita Krishnamurthy,0.503,0.7,437693,0.687,1.20E-05,2,0.057,-9.292,1,0.0504,136.028,0.815
19,Masti Ki Paathshala,2cZ2Q33G9mkS8fIVKM591T,A.R. Rahman,0.00131,0.845,219853,0.686,5.35E-05,7,0.129,-6.728,1,0.0781,146.954,0.874
19,"Too Cheez Badi Hain (From ""Mohra"")",6oH6iCyLvyVGQ7Ru7AGT11,Kavita Krishnamurthy,0.545,0.692,385853,0.875,5.78E-05,8,0.326,-7.381,1,0.0571,84.575,0.787
19,Kuch Kuch Hota Hai,4RixtPhUXlci9ad4qIMj23,Jatin-Lalit,0.602,0.547,297867,0.554,0.000155,7,0.0735,-11.165,1,0.0374,91.386,0.848
19,Bolo Ta Ra Ra,4gmL6HURFqPMwx8nWQoOn2,Daler Mehndi,0.282,0.703,313027,0.848,0.295,6,0.0454,-11.002,1,0.0462,144.899,0.921
19,Pardesi,12cK3COq4z4MwaZyjc51zX,Tochi Raina,0.149,0.702,238074,0.77,6.98E-05,5,0.326,-6.995,1,0.0339,124.032,0.739
19,Jab Koi Baat - Recreated,43GfQ1SC17rBWiHkOtdwK8,Atif Aslam,0.47,0.667,192229,0.621,4.15E-05,5,0.13,-5.697,1,0.0271,106.032,0.451
19,"Say ""Shava Shava""",7CdABTaND3EW5cETakiBD3,Aadesh Shrivastava,0.0503,0.665,408920,0.908,0,2,0.0798,-4.804,1,0.188,98.811,0.694
19,Tere Naina,1AXQ4ZCUueIfGGEYAdq9Pe,Shafqat Amanat Ali,0.558,0.551,278547,0.74,0,0,0.144,-7.019,1,0.0452,92.761,0.731
19,Deewangi Deewangi,7emLx4rVwr0tPyjktu7A7U,Shaan,0.0289,0.725,352388,0.918,5.13E-06,9,0.602,-4.875,1,0.0447,107.975,0.927
19,Koi Kahe Kehta Rahe,5zKRKQwLVBT1WDJE7XJrnm,Shankar Mahadevan,0.00166,0.749,346200,0.734,6.48E-06,1,0.108,-7.058,1,0.0594,131.975,0.652
19,"Yun Hi Chala Chal (From ""Swades"")",2Q4PfYBPwVBONmzqrtBHFr,Kailash Kher,0.0593,0.822,446987,0.687,0,9,0.0609,-8.167,1,0.0421,106.47,0.816
19,Rock N Roll Soniye,0W1eHrIACKah9l0Q9v611q,Shankar-Ehsaan-Loy,0.109,0.787,341840,0.871,0,5,0.0426,-6.193,0,0.142,94.998,0.831
19,Aaj Kal Zindagi,6YRbGtSA2ekKeKkHxHEoc7,Shankar Mahadevan,0.222,0.633,254467,0.62,0.00771,4,0.0988,-8.911,1,0.0332,134.857,0.384
19,Kya Mujhe Pyaar Hai,3HFjh7QljnUCBLsoTwMuTj,KK,0.425,0.643,266653,0.759,1.84E-05,6,0.0814,-7.96,0,0.0499,118.481,0.795
19,Allah Ke Bande,6Y1cH3RzDCMWGQtOS0HmP8,Kailash Kher,0.795,0.543,246883,0.44,0,7,0.224,-8.595,1,0.0597,125.53,0.726
19,Aye Khuda,1vgVsR5rkXGP4NmUcoroJH,Salim Merchant,0.549,0.656,280497,0.762,0,9,0.139,-6.328,1,0.0315,110.002,0.558
19,Falak Tak,0IudGhdeJZwJ0Ps6ndtQDt,Udit Narayan,0.634,0.718,356180,0.697,1.53E-05,2,0.0563,-6.474,0,0.135,143.907,0.62
19,Tunak Tunak Tun,131yybV7A3TmC34a0qE8u8,Daler Mehndi,0.526,0.794,303133,0.977,0.00196,10,0.0616,-5.637,1,0.178,150.008,0.687
19,Baatein Kuch Ankahee,5arambGXhSW6TZUR9L0tSw,Pritam,0.156,0.658,275413,0.536,2.80E-06,0,0.176,-7.605,1,0.0277,121.957,0.237
20,Samjhawan,0rk2X5TAhraBC5aCIXK2Rq,Arijit Singh,0.293,0.65,269185,0.482,0,4,0.0811,-8.667,1,0.0281,106.994,0.517
20,Ishq Wala Love,1hQia6rxgfM1ly2hE3StWp,Vishal-Shekhar,0.533,0.711,257973,0.295,4.80E-05,0,0.0782,-12.377,0,0.0334,135.048,0.694
